student,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10
42482,0,0,1,1,0,1,0,1,1,1
23319,1,1,1,1,0,1,0,0,1,1
38590,1,1,1,1,0,1,0,0,1,1
42531,1,1,1,1,1,0,0,1,1,1
4803,1,1,1,1,1,1,0,1,1,1
42474,0,0,1,0,0,0,1,1,0,1
38311,1,1,1,1,1,1,0,1,0,1
23513,1,1,1,1,0,0,0,1,1,1
42408,0,0,1,0,0,0,1,0,1,1
38444,1,1,1,1,0,1,0,1,1,1
42350,0,0,0,0,0,1,1,0,0,0
38453,1,1,1,1,1,1,0,1,1,1
42351,1,1,1,1,0,1,0,1,1,1
4678,1,0,1,1,0,1,0,1,1,1
19188,1,1,1,1,1,1,1,0,1,1
23857,1,1,1,1,1,1,0,1,1,1
19176,1,1,1,1,1,1,1,1,1,1
8807,1,1,1,1,0,1,1,1,1,1
18912,1,1,1,1,1,1,1,1,1,1
5961,1,1,1,1,1,1,1,0,1,1
19107,0,1,1,1,0,0,0,0,1,1
19189,1,1,1,1,1,1,0,1,1,1
18620,1,0,1,1,0,1,1,1,1,1
38236,1,1,1,1,1,1,0,1,1,1
38412,1,1,1,1,1,1,0,1,1,1
19048,0,1,1,1,1,1,1,1,1,1
23322,1,1,1,1,0,1,1,0,1,1
19043,0,1,1,1,1,1,1,1,1,1
19085,1,0,1,1,1,1,0,1,1,1
19200,1,1,1,1,1,1,1,1,1,1
38535,1,0,1,1,0,1,1,0,1,1
42405,1,0,1,1,0,0,0,1,0,1
4681,1,1,1,1,1,1,0,1,1,1
18994,1,1,1,1,1,1,1,1,1,1
19168,1,1,1,0,0,0,0,1,1,1
23723,1,1,1,1,0,1,0,0,0,1
42406,0,1,1,1,0,0,0,1,0,1
38461,1,1,1,0,0,1,1,1,0,1
1620,1,0,1,1,0,1,0,0,1,1
8187,0,1,1,1,0,1,0,1,0,1
19121,1,1,1,1,1,1,0,1,1,1
38591,1,1,1,1,0,0,0,0,1,1
42473,0,0,1,1,0,0,0,1,0,1
57553,1,1,1,1,0,0,0,1,0,1
57282,1,0,1,1,1,1,0,1,1,1
19042,1,1,1,1,1,1,1,1,1,1
57072,1,1,1,1,0,0,0,0,1,1
57550,0,0,0,0,0,1,0,0,0,1
4849,1,0,1,1,1,1,0,1,1,0
42591,0,0,1,1,0,0,1,1,0,1
38195,1,0,1,1,1,1,0,1,1,1
19230,1,1,1,1,1,1,1,1,1,1
19164,1,1,1,1,0,1,0,0,0,1
7035,0,1,1,1,0,0,1,0,1,1
18955,1,1,1,1,1,1,0,0,1,1
19051,1,0,1,1,0,1,0,0,1,1
42396,0,0,1,0,0,0,0,0,0,1
54549,1,1,1,1,0,1,0,0,1,1
57549,0,0,1,1,0,0,0,0,1,1
19044,1,0,1,1,1,1,1,0,1,1
19175,1,1,1,1,1,1,0,0,0,1
19083,1,1,1,1,0,1,0,0,1,1
38370,1,1,1,1,1,1,1,1,0,1
57071,1,1,1,0,0,1,0,1,1,1
48604,1,1,1,1,0,1,1,1,1,1
19198,1,1,1,1,0,1,1,1,1,1
19128,1,1,1,1,0,1,1,0,1,1
631,1,0,1,1,0,0,0,0,0,1
42450,0,0,1,0,0,1,0,1,0,0
42560,0,1,1,1,0,1,1,1,1,1
42397,0,1,0,0,1,0,0,0,1,1
947,1,1,1,0,0,1,1,0,0,0
32218,1,1,1,1,1,1,1,0,1,1
9975,1,0,1,1,0,1,1,1,0,1
19215,1,1,1,1,1,1,1,1,1,1
53572,1,0,1,1,0,1,0,0,1,1
31568,1,1,1,1,0,1,0,0,0,1
53571,1,1,1,1,1,1,1,1,1,1
32180,0,1,1,1,0,1,1,0,1,1
32206,1,1,1,1,1,1,1,0,1,1
32365,1,0,1,0,0,0,0,1,0,0
54936,1,0,0,0,1,1,0,0,1,1
44428,1,1,1,1,0,0,0,1,0,1
9900,1,0,1,0,0,0,0,1,0,0
9754,1,0,1,1,0,1,0,0,0,0
9879,0,1,1,1,0,1,0,0,0,1
9982,1,1,1,1,0,0,0,0,1,1
18583,1,0,1,0,0,1,0,1,0,1
54990,1,1,1,1,1,1,0,1,1,1
54992,1,1,1,1,0,1,0,1,1,1
6733,1,1,1,1,1,1,0,1,1,0
6755,1,1,1,1,0,1,1,0,1,1
44503,1,0,1,0,0,0,0,1,1,0
44570,1,0,1,1,0,1,1,1,0,0
6732,1,1,1,1,0,1,0,1,1,1
44590,1,1,1,0,0,0,1,1,1,1
55008,1,0,1,1,0,1,1,1,1,1
44530,0,1,1,0,0,1,0,0,1,1
55046,1,1,1,1,0,1,0,1,1,1
18686,1,1,1,1,0,0,1,1,1,1
6609,1,1,1,1,0,1,1,1,1,1
10051,0,0,1,0,0,0,0,0,0,1
54854,1,0,0,0,0,0,0,0,1,0
9831,1,1,1,1,0,1,0,1,1,1
44387,1,1,0,0,0,0,0,0,0,0
9983,1,1,1,1,0,1,0,0,0,1
53196,1,0,0,0,0,0,0,0,1,0
53920,1,0,1,1,0,1,0,1,1,1
9902,1,0,1,0,0,0,0,1,1,1
9755,0,1,1,1,0,0,1,0,0,1
10039,1,1,1,0,0,1,0,1,1,1
9561,1,1,1,1,0,1,0,1,1,1
20707,1,1,1,1,1,1,1,1,1,1
9976,1,1,1,1,0,1,0,1,1,1
20780,1,1,1,1,0,1,0,1,1,1
9742,1,0,1,1,0,1,0,0,0,0
44601,0,1,0,1,0,1,1,0,1,0
9810,0,1,0,1,0,0,0,0,0,0
23003,0,0,1,0,0,1,0,0,0,0
20659,0,1,1,1,0,1,0,1,0,1
10128,0,0,1,1,0,1,0,0,0,1
6628,1,1,0,1,1,0,1,1,1,1
44568,0,0,0,0,0,0,1,0,1,0
6756,1,1,1,1,1,1,1,1,1,1
9748,1,1,1,1,0,1,1,1,1,1
44626,1,1,1,1,1,0,0,1,1,1
20658,1,1,1,1,1,1,1,1,1,1
44516,1,0,0,0,0,0,0,0,0,0
55051,1,0,1,1,1,1,1,1,1,1
9826,1,1,1,1,0,1,0,0,1,1
9578,0,1,1,0,0,0,1,0,0,1
44569,1,0,0,0,0,0,0,0,0,0
10065,1,1,1,1,0,1,1,1,1,1
6648,1,1,1,1,0,0,0,1,1,1
6734,0,1,1,0,0,0,1,0,1,1
10053,0,0,1,1,1,1,0,1,1,1
9824,1,1,1,1,0,1,1,1,1,1
53876,1,1,1,1,0,1,1,1,1,1
14762,1,1,1,1,0,1,1,1,1,1
14486,1,1,1,1,0,1,1,1,1,1
14485,1,1,1,1,1,1,1,1,1,1
53569,1,1,1,1,1,1,1,0,1,1
53570,1,1,1,1,1,1,1,0,1,1
53706,1,1,1,1,1,1,0,0,1,1
53567,1,0,1,1,1,1,0,0,1,1
53568,1,1,1,1,0,1,0,0,1,1
14800,0,0,1,1,0,0,0,0,0,0
14554,1,1,1,1,1,1,0,1,1,0
14824,1,1,1,1,1,1,1,1,1,1
53420,1,1,1,1,1,1,1,1,1,1
14551,1,1,1,1,0,1,1,1,0,1
31525,1,1,1,1,0,1,0,0,1,0
14527,0,0,0,0,0,1,0,0,0,1
55431,1,1,1,1,0,0,0,0,0,1
14866,1,1,1,1,0,1,0,1,1,1
31556,1,0,1,1,1,1,1,1,1,1
14679,1,0,1,1,0,0,0,0,1,0
31599,1,1,1,1,0,1,0,1,1,1
14799,0,0,1,0,0,1,0,1,0,1
14461,1,1,1,1,0,1,0,1,1,1
31649,1,1,1,1,1,1,0,1,1,1
14699,1,1,1,1,1,1,1,1,1,1
31746,1,1,1,1,0,1,1,0,1,1
53562,1,1,1,1,0,1,0,0,1,1
31501,1,1,0,0,0,1,1,0,0,0
53563,1,1,1,1,0,1,1,0,1,1
31706,1,1,1,1,0,1,1,0,0,1
53564,1,1,1,1,1,1,0,0,1,1
31671,1,0,0,1,1,1,1,1,1,1
53565,1,1,1,1,0,1,0,0,1,1
25187,1,1,1,1,1,1,1,0,1,1
53549,1,0,0,0,0,1,0,0,0,1
53560,1,1,1,1,1,1,1,1,1,1
53525,1,0,1,1,0,1,0,0,0,1
14865,1,1,1,1,1,1,0,1,1,1
14763,1,0,0,1,0,1,0,0,0,0
31555,0,0,1,1,0,1,1,0,0,1
53574,1,1,1,1,1,1,0,0,1,1
31497,1,0,1,0,0,0,0,1,0,1
31608,1,1,1,1,0,1,1,0,1,1
54110,1,1,1,1,0,1,0,0,0,1
31480,1,1,1,1,0,1,1,1,1,1
54109,0,1,1,0,0,0,0,1,1,1
31742,1,1,1,0,1,1,0,1,0,1
31484,1,1,1,1,0,1,1,0,1,1
31681,0,0,0,1,0,1,0,1,0,1
53514,1,1,1,1,1,1,1,0,1,1
31725,1,0,1,1,0,1,1,0,1,1
44443,0,0,1,0,0,1,0,1,0,0
35588,1,1,1,1,1,1,0,1,1,1
31668,0,0,1,1,0,0,0,1,0,1
35573,1,1,1,1,0,1,1,1,1,1
32216,1,1,1,1,1,1,0,0,0,0
35580,0,0,0,0,0,1,1,0,0,0
35628,0,0,1,0,0,0,0,0,0,0
35621,1,1,1,1,1,1,0,1,1,1
55429,0,1,1,1,0,1,0,0,1,0
9558,1,1,1,1,0,1,0,1,1,1
54115,1,0,1,1,0,0,0,1,0,1
9729,1,1,1,1,0,1,0,1,1,1
53723,0,1,1,1,0,1,0,1,1,1
9881,1,0,1,1,1,0,0,1,1,1
54116,0,0,1,0,0,0,0,0,0,0
53726,1,0,0,0,0,0,0,1,0,0
54111,1,1,1,1,0,1,0,1,1,1
54114,1,1,1,1,1,1,1,1,1,1
57268,1,1,1,0,0,1,0,0,0,1
31613,1,1,1,1,0,1,0,1,1,1
31682,1,1,1,1,1,1,1,1,1,1
53931,1,0,1,1,1,0,0,1,1,1
54124,0,1,1,1,0,1,0,1,1,0
31637,1,1,1,1,1,1,1,1,1,1
54122,1,1,1,1,0,1,0,1,1,1
37163,1,1,1,1,1,1,0,0,1,1
31707,1,1,1,1,0,1,0,1,1,1
37232,1,1,1,1,1,1,1,0,1,1
31475,1,1,1,1,0,1,1,0,1,1
10067,1,1,1,1,1,1,1,1,1,1
31566,1,1,1,1,0,1,1,1,1,1
9588,1,0,1,1,1,1,0,1,0,1
37188,1,1,1,1,1,1,0,0,1,1
31499,1,1,1,1,0,1,0,1,1,1
9679,1,0,1,1,1,1,0,1,1,1
37221,1,0,1,1,0,1,0,0,1,1
53124,0,1,1,0,0,1,1,0,1,0
37211,1,1,1,1,0,1,0,0,1,1
55863,1,1,1,1,1,1,1,1,1,1
55861,1,1,1,1,1,1,0,1,1,1
31487,1,0,0,0,0,0,0,1,0,0
32258,1,0,0,1,0,1,0,0,0,0
32138,1,1,1,1,0,1,0,0,0,1
37201,1,1,1,1,0,1,0,0,1,1
32339,1,1,1,1,0,0,0,0,1,1
37200,1,1,1,1,1,1,0,0,1,1
32283,1,0,1,0,0,0,0,0,0,0
32223,0,1,1,1,0,1,0,0,1,1
53130,1,1,0,0,0,1,0,0,0,0
55011,0,1,1,1,1,1,0,0,1,1
55419,1,1,1,1,1,1,0,0,0,0
14766,0,0,1,0,0,0,0,0,0,1
9765,1,1,1,1,0,0,0,0,1,1
53937,1,1,1,1,0,0,0,0,0,0
54126,1,0,0,0,0,0,0,1,0,0
53736,1,1,1,1,0,1,0,1,1,1
54131,0,0,1,0,0,1,0,1,0,0
41359,0,0,1,1,0,0,0,0,1,0
52965,0,0,1,1,0,1,0,0,0,0
1619,0,1,0,0,0,0,1,0,1,0
53650,0,0,1,0,0,1,0,0,0,1
14630,1,1,1,1,1,1,1,1,1,1
38237,1,1,1,1,0,0,0,0,1,1
4859,1,1,1,1,0,1,1,0,1,1
4544,1,1,1,1,1,1,0,0,1,1
9752,1,1,1,1,0,0,0,0,1,1
38123,1,0,1,1,0,0,0,0,0,1
4751,1,1,1,1,0,1,0,0,1,1
38141,1,1,1,1,0,0,0,0,0,1
7863,1,1,1,1,0,0,0,0,1,1
4901,1,1,1,1,1,0,0,0,1,1
57953,1,0,0,0,1,1,0,1,0,0
54902,1,1,1,1,0,1,1,0,1,1
32134,0,1,1,1,0,1,1,0,1,1
32253,0,1,1,1,0,1,1,0,0,1
12813,1,0,1,1,0,1,0,0,1,1
32259,1,1,1,1,1,1,1,0,1,0
32144,1,1,1,1,1,1,1,0,1,0
38147,1,0,1,1,0,1,0,0,1,1
38145,1,1,1,1,1,1,0,1,1,1
4773,1,1,1,1,0,0,0,0,0,1
4679,1,1,1,1,0,1,0,0,0,1
57024,0,0,1,0,0,0,0,1,0,1
4610,1,1,1,1,0,0,0,1,1,1
57025,1,1,1,1,1,0,0,0,0,1
57026,1,1,1,1,1,1,0,0,1,1
4795,1,0,0,1,0,0,0,1,0,1
57027,1,1,1,1,1,0,0,1,1,1
32145,1,1,1,1,0,1,1,0,1,1
32147,1,1,1,1,0,1,0,0,0,1
14869,1,1,1,1,0,1,1,1,1,1
4825,1,1,0,1,0,0,0,0,0,1
4636,1,1,1,1,1,0,0,0,1,1
38420,1,1,1,1,0,0,0,1,1,1
4616,1,1,1,1,0,0,0,0,1,1
38339,1,1,1,1,0,0,0,0,0,1
57028,1,1,1,1,0,0,0,0,0,1
31496,1,1,1,1,0,0,0,1,1,1
27103,1,0,1,1,0,0,0,0,1,1
41363,1,1,1,1,0,0,0,0,1,1
57011,1,0,1,1,0,1,0,1,0,1
14823,1,1,1,1,1,1,1,1,1,1
14821,1,1,1,1,1,1,1,1,1,1
32560,1,1,1,1,1,1,0,1,1,1
32582,1,0,1,1,1,1,1,1,1,1
32567,1,1,1,1,1,1,0,1,1,1
32600,1,1,1,1,1,1,0,1,1,1
4796,1,0,1,1,0,0,0,0,1,0
4753,1,1,1,1,1,1,1,1,1,1
4698,1,1,1,1,1,1,0,1,1,1
38152,1,0,1,1,1,1,0,0,1,1
4637,1,0,1,0,0,1,0,1,1,1
4715,0,0,0,1,0,0,0,0,0,0
38463,1,1,1,1,0,1,0,0,1,1
38157,1,0,1,1,0,1,0,0,0,1
4732,1,1,1,0,0,1,0,0,0,1
38175,1,1,1,1,0,1,0,1,1,1
32601,1,0,0,0,0,0,0,1,0,0
32589,0,1,1,1,1,1,0,1,1,1
32549,1,1,1,1,1,1,0,1,1,1
32602,0,0,1,0,0,1,0,0,1,0
32573,1,1,1,0,0,1,1,0,0,1
19983,0,1,1,1,1,1,1,0,1,0
20085,0,0,1,1,0,1,0,0,0,0
20115,1,1,1,1,0,1,1,0,0,1
20009,1,1,1,1,1,1,0,0,1,1
20151,1,0,1,1,0,1,0,0,0,1
20182,0,1,1,1,0,1,1,0,1,0
19984,0,0,1,0,0,1,0,0,1,1
20114,0,1,1,0,1,0,1,0,0,1
58141,1,1,1,1,1,1,1,1,1,1
4907,1,0,1,0,0,1,0,0,1,0
57012,1,1,1,1,0,1,1,0,1,1
56371,0,1,1,1,1,1,1,0,1,1
4758,0,1,1,0,0,0,0,0,0,0
38191,1,1,1,1,1,1,1,1,1,1
38273,1,1,1,1,1,1,0,1,1,0
4802,1,0,1,1,0,1,0,0,1,1
4709,0,0,0,0,0,0,0,0,0,0
38267,0,1,1,1,0,1,1,0,1,1
57013,1,0,1,1,0,1,0,0,1,1
56349,1,0,1,1,0,1,0,0,1,1
20084,0,1,1,1,0,1,1,0,1,1
20147,0,1,1,1,1,0,0,0,1,0
19985,0,0,1,0,0,1,0,0,0,1
38389,1,1,1,1,0,0,1,0,1,1
41226,0,0,1,1,0,0,1,1,1,1
57014,1,1,1,1,1,1,1,1,1,1
38149,0,0,1,0,0,0,0,0,1,0
12711,1,1,1,1,1,1,1,0,1,1
57009,1,1,1,1,0,0,1,1,0,1
56569,1,1,1,0,0,0,0,0,1,1
38401,1,1,1,1,1,1,0,0,1,1
8600,0,0,0,0,0,0,0,0,0,0
6913,1,1,1,1,0,1,0,0,1,1
54338,1,1,1,1,1,1,1,1,1,1
20122,1,1,0,1,0,1,1,0,1,0
54303,1,1,1,1,0,0,0,0,1,1
8647,1,1,1,1,1,1,0,1,1,1
20140,1,1,1,1,0,1,0,1,1,1
20010,1,1,1,0,0,0,1,0,1,1
19977,1,1,1,1,1,1,1,1,1,1
19980,0,0,1,1,0,0,0,0,0,1
20120,1,0,1,0,0,0,0,1,0,1
20030,1,1,1,1,1,1,1,1,1,1
41152,1,0,1,0,0,0,0,1,1,1
20178,1,1,1,0,0,1,1,1,1,1
55879,1,1,1,1,1,1,1,0,1,1
55704,1,1,1,1,0,1,0,1,1,1
20175,0,0,1,1,0,0,0,0,0,1
20117,0,1,0,0,0,0,1,0,0,0
20088,1,0,1,0,0,1,0,1,0,1
4653,1,0,1,0,1,0,0,1,1,1
20179,0,0,1,0,0,1,0,0,0,1
41096,1,1,1,1,0,0,1,1,1,1
20145,1,1,1,0,0,1,0,0,1,1
41164,0,0,1,0,0,0,1,1,1,1
20141,1,0,0,1,0,0,0,1,0,0
20138,1,1,1,1,0,1,0,0,1,1
56618,0,0,1,0,0,0,0,0,0,1
20183,1,1,1,1,0,1,0,1,1,1
19976,1,1,1,1,0,1,0,0,1,1
20109,1,1,1,1,0,1,0,1,0,1
20154,1,0,1,1,0,1,0,0,1,0
53401,0,1,1,1,0,1,0,0,1,1
56588,1,0,1,0,0,0,0,0,1,1
19982,1,0,1,1,0,1,1,1,1,1
56601,0,0,1,0,0,1,0,1,0,0
20181,1,0,1,1,0,1,0,1,1,1
54810,1,1,1,1,0,1,0,1,1,1
20087,0,0,0,1,0,0,1,0,0,0
20150,0,0,1,1,0,1,0,0,0,1
20011,1,0,1,0,0,1,0,0,0,1
20012,0,0,0,0,0,0,1,0,0,1
56223,1,0,1,1,1,1,0,0,0,1
56248,1,0,1,1,0,1,1,0,1,1
56290,0,0,1,1,0,1,1,0,0,1
56335,0,1,1,0,0,1,1,0,0,1
20029,0,0,1,0,0,1,0,1,1,1
20143,1,1,1,1,0,0,0,0,1,1
20148,1,1,1,1,1,1,1,0,1,1
20089,1,0,0,1,1,1,1,0,1,0
55969,1,1,1,1,0,1,0,0,1,1
55986,1,1,1,1,0,1,1,1,1,1
20146,1,0,1,1,0,1,0,1,1,0
7042,1,0,1,1,0,1,0,0,1,1
20055,1,0,0,0,0,0,0,0,0,0
23448,1,1,1,1,0,1,0,0,0,1
20118,1,1,1,1,0,1,0,1,1,1
7026,1,1,1,1,0,1,1,0,1,1
6878,1,1,1,1,1,1,1,1,1,1
8588,0,0,1,1,0,1,0,0,0,1
54845,1,1,1,1,1,1,0,1,1,1
20034,0,1,1,0,0,0,0,1,0,0
20059,0,1,1,0,0,1,0,1,1,1
20153,1,0,1,1,0,1,1,1,1,1
6982,1,1,1,1,0,1,0,1,1,1
20086,1,0,1,1,0,1,1,1,1,0
8669,0,1,1,1,0,1,1,0,1,1
20152,0,1,1,0,0,1,1,0,0,1
20014,0,0,1,1,0,1,1,0,1,1
9746,0,0,1,1,0,1,0,0,1,1
6918,1,1,1,0,0,1,0,0,1,1
6950,1,1,1,1,0,1,0,1,1,1
8547,1,1,1,1,1,1,1,1,1,1
8670,1,1,1,1,0,1,1,0,1,1
6841,1,1,1,1,0,1,0,1,1,1
8668,1,0,1,1,0,1,0,1,1,1
6959,1,1,1,1,1,1,1,1,1,1
6917,1,1,1,1,0,1,1,0,1,1
18821,1,1,1,1,0,1,1,1,1,1
18802,1,1,1,1,0,1,1,1,1,1
18878,1,1,1,1,0,1,1,1,1,1
18859,1,1,1,0,0,1,0,1,1,1
18876,1,1,1,0,1,1,0,1,1,1
7007,1,1,1,1,0,1,0,0,1,1
54327,1,1,1,1,0,1,1,0,1,1
1616,1,1,1,1,0,1,0,0,0,0
6809,1,1,1,1,0,1,0,1,1,1
54911,1,1,1,1,0,1,1,1,1,1
18786,1,1,1,1,1,1,1,1,1,1
30733,1,1,1,1,1,1,0,1,1,1
600,1,1,1,1,1,1,1,1,1,1
525,1,1,1,1,1,1,1,1,1,1
490,1,1,1,1,0,1,1,1,1,1
461,1,1,1,1,1,1,1,1,1,0
18858,1,1,1,1,0,1,1,1,1,1
6420,1,1,1,1,0,1,1,1,1,1
18783,1,1,1,1,0,0,0,0,0,1
55384,1,1,1,1,0,1,0,0,0,1
55906,1,1,1,1,1,1,1,1,1,1
31476,1,1,1,1,0,1,1,0,1,1
33707,1,1,1,0,0,1,1,1,1,1
48580,1,1,1,1,0,1,1,1,1,1
55385,1,1,1,1,0,1,0,1,1,1
31459,1,1,1,1,1,1,1,1,1,1
31745,1,1,1,1,1,1,1,1,1,1
30414,1,1,1,1,1,1,0,0,1,1
577,1,1,1,1,1,1,1,1,1,1
488,0,1,1,1,1,1,1,0,1,1
628,1,1,1,1,1,1,1,1,1,1
526,1,1,1,1,1,1,1,1,1,1
627,1,1,1,1,1,1,0,1,1,1
633,1,1,1,1,1,1,1,0,1,1
629,1,1,1,1,1,1,1,1,1,1
578,1,1,1,1,0,1,1,1,1,1
632,0,0,0,0,0,1,0,0,0,1
630,1,1,1,1,1,1,1,1,1,1
18835,1,1,1,1,1,1,1,1,1,1
18784,1,1,1,1,0,1,1,1,1,1
18888,1,1,0,1,1,1,1,1,1,1
18877,0,1,1,1,0,0,0,1,1,1
18804,1,0,1,0,0,0,1,1,1,1
18785,1,0,1,1,1,1,0,1,1,1
54809,1,1,1,1,1,1,1,1,1,1
22505,0,0,1,1,0,0,0,0,0,0
22527,0,1,1,0,0,1,0,1,0,0
22508,0,1,1,0,0,0,1,1,1,1
53296,1,1,1,1,0,1,1,0,1,1
22564,0,0,1,1,0,1,1,1,1,1
30660,1,1,1,1,1,1,0,1,1,1
22545,1,0,1,1,0,1,0,1,1,1
30631,1,1,1,1,1,0,1,0,1,1
22584,0,1,0,1,0,0,1,1,1,1
30637,1,1,0,1,0,1,0,1,1,1
22526,0,1,0,1,0,0,0,0,0,1
22563,1,1,1,1,0,0,1,1,1,1
22503,0,1,1,1,0,0,0,0,1,1
53301,1,1,1,1,1,1,0,0,1,1
54272,1,1,1,1,1,1,0,1,1,1
30609,1,1,1,1,1,1,0,1,1,1
30684,1,1,1,1,0,0,0,0,0,1
38021,1,1,1,1,0,1,0,0,1,1
30754,1,1,1,1,1,1,0,1,1,1
22544,1,1,1,1,0,0,1,1,1,1
53332,1,1,1,1,0,1,1,1,1,1
22565,1,1,1,1,0,1,0,0,1,1
53722,0,1,1,1,0,1,0,1,0,1
30734,0,1,1,1,0,1,1,0,1,0
30639,1,1,1,1,1,0,0,1,1,1
53241,0,0,1,0,0,1,0,0,0,1
22608,1,1,1,1,0,0,0,0,0,1
53505,0,1,1,1,0,1,1,1,1,1
22507,1,1,1,1,0,1,1,1,1,1
22504,0,1,1,1,0,1,0,1,1,1
30630,1,1,1,1,0,1,0,1,0,1
30616,1,0,0,0,0,0,0,1,0,0
53264,1,0,1,1,0,1,0,0,0,1
30693,1,1,1,1,1,0,0,1,1,1
37485,1,1,1,0,0,1,0,1,1,1
37593,0,0,0,0,0,0,0,1,0,0
37257,1,1,1,1,0,0,0,1,0,1
38881,1,1,1,1,1,1,1,1,1,1
37916,1,1,1,1,0,1,0,1,1,1
37366,1,1,1,1,0,1,0,1,0,1
32217,1,1,0,1,0,1,0,0,1,1
37251,1,0,0,1,0,1,0,1,1,1
37919,1,1,1,1,0,1,0,1,1,1
37254,0,1,1,0,0,1,1,1,1,0
22583,1,1,1,1,0,1,1,1,1,1
9663,1,1,1,1,1,1,1,1,1,1
22542,0,0,1,0,0,1,1,0,0,1
9576,1,0,0,0,0,0,0,1,1,0
9750,0,0,1,0,0,0,0,1,1,1
22506,0,1,1,1,0,1,1,0,1,1
9575,0,0,1,0,0,0,0,1,0,0
38812,0,1,1,1,0,0,0,0,1,1
53285,1,0,1,1,1,1,0,1,1,1
37802,1,1,1,1,0,1,0,0,1,1
37367,1,0,1,0,1,1,0,0,1,1
9667,1,0,1,1,0,0,0,1,1,1
22543,0,1,1,0,0,0,0,0,1,1
9572,0,1,1,0,0,1,0,1,1,0
10134,1,1,1,1,0,1,1,1,1,1
9678,1,0,1,1,1,1,0,1,0,1
30728,1,1,1,1,1,1,0,1,1,1
30756,1,0,1,1,0,1,0,0,1,1
53315,0,0,1,0,0,1,0,1,1,1
53322,1,0,1,1,0,1,0,0,0,1
30709,1,1,1,1,0,1,0,1,1,1
30658,0,1,1,1,1,1,0,0,1,1
9830,1,1,1,1,1,1,1,0,1,1
30610,0,1,1,1,0,0,0,1,1,1
43950,0,0,1,1,0,0,1,0,1,0
30692,0,1,0,0,0,0,0,0,0,1
53244,1,0,0,0,0,0,0,1,0,0
30615,0,1,0,1,1,0,1,0,1,0
30564,0,1,1,1,0,1,0,0,1,1
53269,0,0,1,0,0,1,0,0,0,1
30714,1,1,1,1,0,0,0,0,1,1
30592,1,1,1,1,1,1,0,1,1,1
30663,0,0,0,0,0,1,0,0,0,1
30657,1,0,1,1,0,1,0,0,1,1
53280,0,0,1,0,0,0,0,0,1,0
30636,0,1,1,1,0,0,0,1,0,1
53273,0,1,1,0,0,1,0,0,1,1
30735,0,0,0,1,0,0,0,1,0,1
53328,0,1,0,1,0,0,0,0,0,1
30629,1,0,1,0,0,0,0,1,0,1
53336,1,1,1,1,1,1,0,1,1,1
18879,1,1,1,1,1,1,1,0,1,1
18790,1,1,1,1,1,1,0,0,1,1
18805,0,1,1,1,1,0,0,0,1,1
54834,0,1,1,1,1,1,1,1,1,1
18880,1,1,1,1,1,1,1,1,1,1
18863,1,1,1,0,0,1,1,0,0,1
18769,0,1,1,0,0,0,0,1,0,1
18842,0,1,1,1,0,1,1,1,1,1
18839,1,1,1,1,1,1,1,0,1,1
30736,0,1,1,0,0,1,0,1,0,1
31753,0,1,1,1,1,1,1,1,1,1
6883,0,1,1,1,1,1,1,1,0,1
18823,0,1,1,1,0,1,1,0,0,1
18788,1,1,1,1,1,1,1,1,1,1
18890,1,1,1,1,0,1,1,1,1,1
18838,0,0,1,1,1,1,1,1,1,1
37255,1,1,1,1,0,1,0,0,0,1
38740,1,1,1,1,1,0,1,0,1,1
37256,1,1,1,1,0,1,0,0,1,1
37253,0,1,1,1,0,1,0,1,0,1
20119,1,0,1,0,0,0,0,0,1,1
20056,1,0,1,0,0,0,0,0,0,1
37917,1,1,1,1,0,1,0,0,1,1
20176,1,0,0,0,0,0,0,1,1,0
7948,1,1,1,1,0,1,1,1,1,1
19981,0,1,1,0,0,1,0,0,0,1
6818,1,0,1,0,0,1,1,1,1,1
20139,1,1,1,1,0,1,0,1,1,1
20080,1,1,1,1,0,1,0,1,1,1
41182,1,0,1,0,0,0,0,0,1,1
20053,1,1,1,1,1,1,0,0,1,1
20112,1,0,1,1,0,1,1,1,1,1
20142,1,1,1,1,0,1,0,1,1,1
20035,1,0,1,1,0,1,0,1,1,1
4535,1,1,1,1,0,1,1,0,1,1
19979,0,0,1,1,0,0,0,1,0,1
38307,1,0,0,0,0,0,0,0,0,1
38446,1,1,1,0,0,0,0,0,1,1
38162,1,0,1,1,0,1,0,0,1,0
4761,1,1,1,1,1,1,1,0,1,1
4883,1,1,1,1,0,1,0,0,1,1
4926,1,1,1,1,1,1,1,0,1,1
4885,1,1,1,1,1,1,1,0,1,1
38197,0,0,1,0,0,1,0,0,0,1
54641,0,1,1,1,0,1,1,1,1,1
8141,1,1,1,1,1,1,1,1,1,1
8716,0,0,0,0,0,0,1,1,0,0
57933,1,1,1,0,1,1,1,0,1,1
27697,1,0,1,1,1,1,1,1,1,1
18764,1,1,1,1,0,1,0,1,1,1
6877,1,1,1,1,1,1,0,1,1,1
18862,1,0,0,0,0,1,1,1,1,1
54560,1,0,0,1,0,1,0,1,0,1
18762,0,1,1,0,0,0,0,0,1,0
18820,1,0,1,1,1,1,1,1,1,1
4592,0,0,0,0,0,0,0,0,0,1
18861,1,0,1,1,1,1,0,1,1,1
20007,0,0,1,1,0,0,0,0,0,1
1578,1,0,1,1,1,1,0,0,1,1
